Date,Open,Close,High,Low,Volume
6-May-16,93.370003,92.720001,93.449997,91.849998,43699900
9-May-16,93,92.790001,93.769997,92.589996,32936400
10-May-16,93.330002,93.419998,93.57,92.110001,33686800
11-May-16,93.480003,92.510002,93.57,92.459999,28719100
12-May-16,92.720001,90.339996,92.779999,89.470001,76314700
13-May-16,90,90.519997,91.669998,90,44392800
16-May-16,92.389999,93.879997,94.389999,91.650002,61259800
17-May-16,94.550003,93.489998,94.699997,93.010002,46916900
18-May-16,94.160004,94.559998,95.209999,93.889999,42062400
19-May-16,94.639999,94.199997,94.639999,93.57,30442100
20-May-16,94.639999,95.220001,95.43,94.519997,32026000
23-May-16,95.870003,96.43,97.190002,95.669998,38018600
24-May-16,97.220001,97.900002,98.089996,96.839996,35140200
25-May-16,98.669998,99.620003,99.739998,98.110001,38168800
26-May-16,99.68,100.410004,100.730003,98.639999,56331200
27-May-16,99.440002,100.349998,100.470001,99.25,36341200
31-May-16,99.599998,99.860001,100.400002,98.82,42307200
1-Jun-16,99.019997,98.459999,99.540001,98.330002,29173300
2-Jun-16,97.599998,97.720001,97.839996,96.629997,40191600
3-Jun-16,97.790001,97.919998,98.269997,97.449997,28504900
6-Jun-16,97.989998,98.629997,101.889999,97.550003,23292500
7-Jun-16,99.25,99.029999,99.870003,98.959999,22409500
8-Jun-16,99.019997,98.940002,99.559998,98.68,20848100
9-Jun-16,98.5,99.650002,99.989998,98.459999,26601400
10-Jun-16,98.529999,98.830002,99.349998,98.480003,31712900
13-Jun-16,98.690002,97.339996,99.120003,97.099998,38020500
14-Jun-16,97.32,97.459999,98.480003,96.75,31931900
15-Jun-16,97.82,97.139999,98.410004,97.029999,29445200
16-Jun-16,96.449997,97.550003,97.75,96.07,31326800
17-Jun-16,96.620003,95.330002,96.650002,95.300003,61008200
20-Jun-16,96,95.099998,96.57,95.029999,34411900
21-Jun-16,94.940002,95.910004,96.349998,94.68,35546400
22-Jun-16,96.25,95.550003,96.889999,95.349998,29219100
23-Jun-16,95.940002,96.099998,96.290001,95.25,32240200
24-Jun-16,92.910004,93.400002,94.660004,92.650002,75311400
27-Jun-16,93,92.040001,93.050003,91.5,45489600
28-Jun-16,92.900002,93.589996,93.660004,92.139999,40444900
29-Jun-16,93.970001,94.400002,94.550003,93.629997,36531000
30-Jun-16,94.440002,95.599998,95.769997,94.300003,35836400
1-Jul-16,95.489998,95.889999,96.470001,95.330002,26026500
5-Jul-16,95.389999,94.989998,95.400002,94.459999,27705200
6-Jul-16,94.599998,95.529999,95.660004,94.370003,30949100
7-Jul-16,95.699997,95.940002,96.5,95.620003,25139600
8-Jul-16,96.489998,96.68,96.889999,96.050003,28912100
11-Jul-16,96.75,96.980003,97.650002,96.730003,23794900
12-Jul-16,97.169998,97.419998,97.699997,97.120003,24167500
13-Jul-16,97.410004,96.870003,97.669998,96.839996,25892200
14-Jul-16,97.389999,98.790001,98.989998,97.32,38919000
15-Jul-16,98.919998,98.779999,99.300003,98.5,30137000
18-Jul-16,98.699997,99.830002,100.129997,98.599998,36493900
19-Jul-16,99.559998,99.870003,100,99.339996,23779900
20-Jul-16,100,99.959999,100.459999,99.739998,26276000
21-Jul-16,99.830002,99.43,101,99.129997,32702000
22-Jul-16,99.260002,98.660004,99.300003,98.309998,28313700
25-Jul-16,98.25,97.339996,98.839996,96.919998,40382900
26-Jul-16,96.82,96.669998,97.970001,96.419998,56239800
27-Jul-16,104.269997,102.949997,104.349998,102.75,92344800
28-Jul-16,102.830002,104.339996,104.449997,102.82,39869800
29-Jul-16,104.190002,104.209999,104.550003,103.68,27733700
1-Aug-16,104.410004,106.050003,106.150002,104.410004,38167900
2-Aug-16,106.050003,104.480003,106.07,104,33816600
3-Aug-16,104.809998,105.790001,105.839996,104.769997,30202600
4-Aug-16,105.580002,105.870003,106,105.279999,27408700
5-Aug-16,106.269997,107.480003,107.650002,106.18,40553400
8-Aug-16,107.519997,108.370003,108.370003,107.160004,28037200
9-Aug-16,108.230003,108.809998,108.940002,108.010002,26315200
10-Aug-16,108.709999,108,108.900002,107.760002,24008500
11-Aug-16,108.519997,107.93,108.93,107.849998,27484500
12-Aug-16,107.779999,108.18,108.440002,107.779999,18660400
15-Aug-16,108.139999,109.480003,109.540001,108.080002,25868200
16-Aug-16,109.629997,109.379997,110.230003,109.209999,33794400
17-Aug-16,109.099998,109.220001,109.370003,108.339996,25356000
18-Aug-16,109.230003,109.080002,109.599998,109.019997,21984700
19-Aug-16,108.769997,109.360001,109.690002,108.360001,25368100
22-Aug-16,108.860001,108.510002,109.099998,107.849998,25820200
23-Aug-16,108.589996,108.849998,109.32,108.529999,21257700
24-Aug-16,108.57,108.029999,108.75,107.68,23675100
25-Aug-16,107.389999,107.57,107.879997,106.68,25086200
26-Aug-16,107.410004,106.940002,107.949997,106.309998,27766300
29-Aug-16,106.620003,106.82,107.440002,106.290001,24970300
30-Aug-16,105.800003,106,106.5,105.5,24863900
31-Aug-16,105.660004,106.099998,106.57,105.639999,29662400
1-Sep-16,106.139999,106.730003,106.800003,105.620003,26701500
2-Sep-16,107.699997,107.730003,108,106.82,26802500
6-Sep-16,107.900002,107.699997,108.300003,107.510002,26880400
7-Sep-16,107.830002,108.360001,108.760002,107.07,42364300
8-Sep-16,107.25,105.519997,107.269997,105.239998,53002000
9-Sep-16,104.639999,103.129997,105.720001,103.129997,46557000
12-Sep-16,102.650002,105.440002,105.720001,102.529999,45292800
13-Sep-16,107.510002,107.949997,108.790001,107.239998,62176200
14-Sep-16,108.730003,111.769997,113.029999,108.599998,110888700
15-Sep-16,113.860001,115.57,115.730003,113.489998,89983600
16-Sep-16,115.120003,114.919998,116.129997,114.040001,79886900
19-Sep-16,115.190002,113.580002,116.18,113.25,47023000
20-Sep-16,113.050003,113.57,114.120003,112.510002,34514300
21-Sep-16,113.849998,113.550003,113.989998,112.440002,36003200
22-Sep-16,114.349998,114.620003,114.940002,114,31074000
23-Sep-16,114.419998,112.709999,114.790001,111.550003,52481200
26-Sep-16,111.639999,112.879997,113.389999,111.550003,29869400
27-Sep-16,113,113.089996,113.18,112.339996,24607400
28-Sep-16,113.690002,113.949997,114.639999,113.43,29641100
29-Sep-16,113.160004,112.18,113.800003,111.800003,35887000
30-Sep-16,112.459999,113.050003,113.370003,111.800003,36379100
3-Oct-16,112.709999,112.519997,113.050003,112.279999,21701800
4-Oct-16,113.059998,113,114.309998,112.629997,29736800
5-Oct-16,113.400002,113.050003,113.660004,112.690002,21453100
6-Oct-16,113.699997,113.889999,114.339996,113.129997,28779300
7-Oct-16,114.309998,114.059998,114.559998,113.510002,24358400
10-Oct-16,115.019997,116.050003,116.75,114.720001,36236000
11-Oct-16,117.699997,116.300003,118.690002,116.199997,64041000
12-Oct-16,117.349998,117.339996,117.980003,116.75,37586800
13-Oct-16,116.790001,116.980003,117.440002,115.720001,35192400
14-Oct-16,117.879997,117.629997,118.169998,117.129997,35652200
17-Oct-16,117.330002,117.550003,117.839996,116.779999,23624900
18-Oct-16,118.18,117.470001,118.209999,117.449997,24553500
19-Oct-16,117.25,117.120003,117.760002,113.800003,20034600
20-Oct-16,116.860001,117.059998,117.379997,116.330002,24125800
21-Oct-16,116.809998,116.599998,116.910004,116.279999,23192700
24-Oct-16,117.099998,117.650002,117.739998,117,23538700
25-Oct-16,117.949997,118.25,118.360001,117.309998,48129000
26-Oct-16,114.309998,115.589996,115.699997,113.309998,66134200
27-Oct-16,115.389999,114.480003,115.860001,114.099998,34562000
28-Oct-16,113.870003,113.720001,115.209999,113.449997,37861700
31-Oct-16,113.650002,113.540001,114.230003,113.199997,26419400
1-Nov-16,113.459999,111.489998,113.769997,110.529999,43825800
2-Nov-16,111.400002,111.589996,112.349998,111.230003,28331700
3-Nov-16,110.980003,109.830002,111.459999,109.550003,26932600
4-Nov-16,108.529999,108.839996,110.25,108.110001,30837000
7-Nov-16,110.080002,110.410004,110.510002,109.459999,32560000
8-Nov-16,110.309998,111.059998,111.720001,109.699997,24254200
9-Nov-16,109.879997,110.879997,111.32,108.050003,59176400
10-Nov-16,111.089996,107.790001,111.089996,105.830002,57134500
11-Nov-16,107.120003,108.43,108.870003,106.550003,34143900
14-Nov-16,107.709999,105.709999,107.809998,104.080002,51175500
15-Nov-16,106.57,107.110001,107.68,106.160004,32264500
16-Nov-16,106.699997,109.989998,110.230003,106.599998,58840500
17-Nov-16,109.809998,109.949997,110.349998,108.830002,27632000
18-Nov-16,109.720001,110.059998,110.540001,109.660004,28428900
21-Nov-16,110.120003,111.730003,111.989998,110.010002,29264600
22-Nov-16,111.949997,111.800003,112.419998,111.400002,25965500
23-Nov-16,111.360001,111.230003,111.510002,110.330002,27426400
25-Nov-16,111.129997,111.790001,111.870003,110.949997,11475900
28-Nov-16,111.43,111.57,112.470001,111.389999,27194000
29-Nov-16,110.779999,111.459999,112.029999,110.07,28528800
30-Nov-16,111.599998,110.519997,112.199997,110.269997,36162300
1-Dec-16,110.370003,109.489998,110.940002,109.029999,37086900
2-Dec-16,109.169998,109.900002,110.089996,108.849998,26528000
5-Dec-16,110,109.110001,110.029999,108.25,34324500
6-Dec-16,109.5,109.949997,110.360001,109.190002,26195500
7-Dec-16,109.260002,111.029999,111.190002,109.160004,29998700
8-Dec-16,110.860001,112.120003,112.43,110.599998,27068300
9-Dec-16,112.309998,113.949997,114.699997,112.309998,34402600
12-Dec-16,113.290001,113.300003,115,112.489998,26374400
13-Dec-16,113.839996,115.190002,115.919998,113.75,43733800
14-Dec-16,115.040001,115.190002,116.199997,114.980003,34031800
15-Dec-16,115.379997,115.82,116.730003,115.230003,46524500
16-Dec-16,116.470001,115.970001,116.5,115.650002,44351100
19-Dec-16,115.800003,116.639999,117.379997,115.75,27779400
20-Dec-16,116.739998,116.949997,117.5,116.68,21425000
21-Dec-16,116.800003,117.059998,117.400002,116.779999,23783200
22-Dec-16,116.349998,116.290001,116.510002,115.639999,26085900
23-Dec-16,115.589996,116.519997,116.519997,115.589996,14249500
27-Dec-16,116.519997,117.260002,117.800003,116.489998,18296900
28-Dec-16,117.519997,116.760002,118.019997,116.199997,20905900
29-Dec-16,116.449997,116.730003,117.110001,116.400002,15039500
30-Dec-16,116.650002,115.82,117.199997,115.43,30586300
3-Jan-17,115.800003,116.150002,116.330002,114.760002,28781900
4-Jan-17,115.849998,116.019997,116.510002,115.75,21118100
5-Jan-17,115.919998,116.610001,116.860001,115.809998,22193600
6-Jan-17,116.779999,117.910004,118.160004,116.470001,31751900
9-Jan-17,117.949997,118.989998,119.43,117.940002,33561900
10-Jan-17,118.769997,119.110001,119.379997,118.300003,24462100
11-Jan-17,118.739998,119.75,119.93,118.599998,27588600
12-Jan-17,118.900002,119.25,119.300003,118.209999,27086200
13-Jan-17,119.110001,119.040001,119.620003,118.809998,26111900
17-Jan-17,118.339996,120,120.239998,118.220001,34439800
18-Jan-17,120,119.989998,120.5,119.709999,23713000
19-Jan-17,119.400002,119.779999,120.089996,119.370003,25597300
20-Jan-17,120.449997,120,120.449997,119.730003,32597900
23-Jan-17,120,120.080002,120.809998,119.769997,22050200
24-Jan-17,119.550003,119.970001,120.099998,119.5,23211000
25-Jan-17,120.419998,121.879997,122.099998,120.279999,32377600
26-Jan-17,121.669998,121.940002,122.440002,121.599998,26337600
27-Jan-17,122.139999,121.949997,122.349998,121.599998,20562900
30-Jan-17,120.93,121.629997,121.629997,120.660004,30377500
31-Jan-17,121.150002,121.349998,121.389999,120.620003,49201000
1-Feb-17,127.029999,128.75,130.490005,127.010002,111985000
2-Feb-17,127.980003,128.529999,129.389999,127.779999,33710400
3-Feb-17,128.309998,129.080002,129.190002,128.160004,24507300
6-Feb-17,129.130005,130.289993,130.5,128.899994,26845900
7-Feb-17,130.539993,131.529999,132.089996,130.449997,38183800
8-Feb-17,131.350006,132.039993,132.220001,131.220001,23004100
9-Feb-17,131.649994,132.419998,132.449997,131.119995,28349900
10-Feb-17,132.460007,132.119995,132.940002,132.050003,20065500
13-Feb-17,133.080002,133.289993,133.820007,132.75,23035400
14-Feb-17,133.470001,135.020004,135.089996,133.25,33226200
15-Feb-17,135.520004,135.509995,136.270004,134.619995,35623100
16-Feb-17,135.669998,135.350006,135.899994,134.839996,22584600
17-Feb-17,135.100006,135.720001,135.830002,135.100006,22198200
21-Feb-17,136.229996,136.699997,136.75,135.979996,24507200
22-Feb-17,136.429993,137.110001,137.119995,136.110001,20836900
23-Feb-17,137.380005,136.529999,137.479996,136.300003,20788200
24-Feb-17,135.910004,136.660004,136.660004,135.279999,21776600
27-Feb-17,137.139999,136.929993,137.440002,136.279999,20257400
28-Feb-17,137.080002,136.990005,137.440002,136.699997,23482900
1-Mar-17,137.889999,139.789993,140.149994,137.600006,36414600
2-Mar-17,140,138.960007,140.279999,138.759995,26211000
3-Mar-17,138.779999,139.779999,139.830002,138.589996,21108100
6-Mar-17,139.369995,139.339996,139.770004,138.600006,21750000
7-Mar-17,139.059998,139.520004,139.979996,138.789993,17446300
8-Mar-17,138.949997,139,139.800003,138.820007,18707200
9-Mar-17,138.740005,138.679993,138.789993,137.050003,22155900
10-Mar-17,139.25,139.139999,139.360001,138.639999,19612800
13-Mar-17,138.850006,139.199997,139.429993,138.820007,17421700
14-Mar-17,139.300003,138.990005,139.649994,138.839996,15309100
15-Mar-17,139.410004,140.460007,140.75,139.029999,25691800
16-Mar-17,140.720001,140.690002,141.020004,140.259995,19232000
17-Mar-17,141,139.990005,141,139.889999,43885000
20-Mar-17,140.399994,141.460007,141.5,140.229996,21542000
21-Mar-17,142.110001,139.839996,142.800003,139.729996,39529900
22-Mar-17,139.850006,141.419998,141.600006,139.759995,25860200
23-Mar-17,141.259995,140.919998,141.580002,140.610001,20346300
24-Mar-17,141.5,140.639999,141.740005,140.350006,22395600
27-Mar-17,139.389999,140.880005,141.220001,138.619995,23575100
28-Mar-17,140.910004,143.800003,144.039993,140.619995,33374800
29-Mar-17,143.679993,144.119995,144.490005,143.190002,29190000
30-Mar-17,144.190002,143.929993,144.5,143.5,21207300
31-Mar-17,143.720001,143.660004,144.270004,143.009995,19661700
3-Apr-17,143.710007,143.699997,144.119995,143.050003,19985700
4-Apr-17,143.25,144.770004,144.889999,143.169998,19891400
5-Apr-17,144.220001,144.020004,145.460007,143.809998,27717900
6-Apr-17,144.289993,143.660004,144.520004,143.449997,21149000
7-Apr-17,143.729996,143.339996,144.179993,143.270004,16672200
10-Apr-17,143.600006,143.169998,143.880005,142.899994,18933400
11-Apr-17,142.940002,141.630005,143.350006,140.059998,30379400
12-Apr-17,141.600006,141.800003,142.149994,141.009995,20350000
13-Apr-17,141.910004,141.050003,142.380005,141.050003,17822900
17-Apr-17,141.479996,141.830002,141.880005,140.869995,16582100
18-Apr-17,141.410004,141.199997,142.039993,141.110001,14697500
19-Apr-17,141.880005,140.679993,142,140.449997,17328400
20-Apr-17,141.220001,142.440002,142.919998,141.160004,23319600
21-Apr-17,142.440002,142.270004,142.679993,141.850006,17320900
24-Apr-17,143.5,143.639999,143.949997,143.179993,17134300
25-Apr-17,143.910004,144.529999,144.899994,143.869995,18871500
26-Apr-17,144.470001,143.679993,144.600006,143.380005,20041200
27-Apr-17,143.919998,143.789993,144.160004,143.309998,14246300
28-Apr-17,144.089996,143.649994,144.300003,143.270004,20860400
1-May-17,145.100006,146.580002,147.199997,144.960007,33602900
2-May-17,147.539993,147.509995,148.089996,146.839996,45352200
3-May-17,145.589996,147.059998,147.490005,144.270004,45697000
4-May-17,146.520004,146.529999,147.139999,145.809998,23371900
5-May-17,146.759995,148.960007,148.979996,146.759995,27327700
8-May-17,149.029999,153.009995,153.699997,149.029999,48752400
9-May-17,153.869995,153.990005,154.880005,153.449997,39130400
10-May-17,153.630005,153.259995,153.940002,152.110001,25805700
11-May-17,152.449997,153.949997,154.070007,152.309998,27255100
12-May-17,154.699997,156.100006,156.419998,154.669998,32527000
15-May-17,156.009995,155.699997,156.649994,155.050003,26009700
16-May-17,155.940002,155.470001,156.059998,154.720001,20048500
17-May-17,153.600006,150.25,154.570007,149.710007,50767700
18-May-17,151.270004,152.539993,153.339996,151.130005,33568200
19-May-17,153.380005,153.059998,153.979996,152.630005,26960800
22-May-17,154,153.990005,154.580002,152.910004,22966400
23-May-17,154.899994,153.800003,154.899994,153.309998,19918900
24-May-17,153.839996,153.339996,154.169998,152.669998,19178000
25-May-17,153.729996,153.869995,154.350006,153.029999,19235600
26-May-17,154,153.610001,154.240005,153.309998,21927600
30-May-17,153.419998,153.669998,154.429993,153.330002,20126900
31-May-17,153.970001,152.759995,154.169998,152.380005,24451200
1-Jun-17,153.169998,153.179993,153.330002,152.220001,16404100
2-Jun-17,153.580002,155.449997,155.449997,152.889999,27770700
5-Jun-17,154.339996,153.929993,154.449997,153.460007,25331700
6-Jun-17,153.899994,154.449997,155.809998,153.779999,26624900
7-Jun-17,155.020004,155.369995,155.979996,154.479996,21069600
8-Jun-17,155.25,154.990005,155.539993,154.399994,21250800
9-Jun-17,155.190002,148.979996,155.190002,146.020004,64882700
12-Jun-17,145.740005,145.419998,146.089996,142.509995,72307300
13-Jun-17,147.160004,146.589996,147.449997,145.149994,34165400
14-Jun-17,147.5,145.160004,147.5,143.839996,31531200
15-Jun-17,143.320007,144.289993,144.479996,142.210007,32165400
16-Jun-17,143.779999,142.270004,144.5,142.199997,50361100
19-Jun-17,143.660004,146.339996,146.740005,143.660004,32541400
20-Jun-17,146.869995,145.009995,146.869995,144.940002,24900100
21-Jun-17,145.520004,145.869995,146.070007,144.610001,21265800
22-Jun-17,145.770004,145.630005,146.699997,145.119995,19106300
23-Jun-17,145.130005,146.279999,147.160004,145.110001,35439400
26-Jun-17,147.169998,145.820007,148.279999,145.380005,25692400
27-Jun-17,145.009995,143.729996,146.160004,143.619995,24761900
28-Jun-17,144.490005,145.830002,146.110001,143.160004,22082400
29-Jun-17,144.710007,143.679993,145.130005,142.279999,31499400
30-Jun-17,144.449997,144.020004,144.960007,143.779999,23024100
3-Jul-17,144.880005,143.5,145.300003,143.100006,14277800
5-Jul-17,143.690002,144.089996,144.789993,142.720001,21569600
6-Jul-17,143.020004,142.729996,143.5,142.410004,24128800
7-Jul-17,142.899994,144.179993,144.75,142.899994,19201700
10-Jul-17,144.110001,145.059998,145.949997,143.369995,21090600
11-Jul-17,144.729996,145.529999,145.850006,144.380005,19781800
12-Jul-17,145.869995,145.740005,146.179993,144.820007,24884500
13-Jul-17,145.5,147.770004,148.490005,145.440002,25199400
14-Jul-17,147.970001,149.039993,149.330002,147.330002,20132100
17-Jul-17,148.820007,149.559998,150.899994,148.570007,23793500
18-Jul-17,149.199997,150.080002,150.130005,148.669998,17868800
19-Jul-17,150.479996,151.020004,151.419998,149.949997,20923000
20-Jul-17,151.5,150.339996,151.740005,150.190002,17243700
21-Jul-17,149.990005,150.270004,150.440002,148.880005,26252600
24-Jul-17,150.580002,152.089996,152.440002,149.899994,21493200
25-Jul-17,151.800003,152.740005,153.839996,151.800003,18853900
